cod_codazzi;pais;departamento;ciudad;municipio;periodo
24926000000;ESTADOS UNIDOS;MASSACHUSETTS;BOSTON;BOSTON;20200327
24926001001;ESTADOS UNIDOS;MASSACHUSETTS;CHICOPEE;CHICOPEE;20200327
24926002002;ESTADOS UNIDOS;MASSACHUSETTS;PITTSFIELD;PITTSFIELD;20200327
24926003003;ESTADOS UNIDOS;MASSACHUSETTS;SPRINGFIELD;SPRINGFIELD;20200327
24926004004;ESTADOS UNIDOS;MASSACHUSETTS;BROCKTON;BROCKTON;20200327
24926005005;ESTADOS UNIDOS;MASSACHUSETTS;FALL RIVER;FALL RIVER;20200327
24926006006;ESTADOS UNIDOS;MASSACHUSETTS;FRAMINGHAM;FRAMINGHAM;20200327
24926007007;ESTADOS UNIDOS;MASSACHUSETTS;NEW BEDFORD;NEW BEDFORD;20200327
24926008008;ESTADOS UNIDOS;MASSACHUSETTS;TAUNTON;TAUNTON;20200327
24926009009;ESTADOS UNIDOS;MASSACHUSETTS;WORCESTER;WORCESTER;20200327
24926010010;ESTADOS UNIDOS;MASSACHUSETTS;CAMBRIDGE;CAMBRIDGE;20200327
24926011011;ESTADOS UNIDOS;MASSACHUSETTS;NEWTON;NEWTON;20200327
24926012012;ESTADOS UNIDOS;MASSACHUSETTS;QUINCY;QUINCY;20200327
24926013013;ESTADOS UNIDOS;MASSACHUSETTS;WALTHAM;WALTHAM;20200327
24926014014;ESTADOS UNIDOS;MASSACHUSETTS;LYNN;LYNN;20200327
24926015015;ESTADOS UNIDOS;MASSACHUSETTS;MALDEN;MALDEN;20200327
24926016016;ESTADOS UNIDOS;MASSACHUSETTS;MEDFORD;MEDFORD;20200327
24926017017;ESTADOS UNIDOS;MASSACHUSETTS;WEYMOUTH;WEYMOUTH;20200327
24926018018;ESTADOS UNIDOS;MASSACHUSETTS;HAVERHILL;HAVERHILL;20200327
24926019019;ESTADOS UNIDOS;MASSACHUSETTS;LAWRENCE;LAWRENCE;20200327
24926020020;ESTADOS UNIDOS;MASSACHUSETTS;LOWELL;LOWELL;20200327
24927000000;ESTADOS UNIDOS;MICHIGAN;LANSING;LANSING;20200327
24927001001;ESTADOS UNIDOS;MICHIGAN;MUSKEGON;MUSKEGON;20200327
24927002002;ESTADOS UNIDOS;MICHIGAN;SHELBY;SHELBY;20200327
24927003003;ESTADOS UNIDOS;MICHIGAN;FARMINGTON HILLS;FARMINGTON HILLS;20200327
24927004004;ESTADOS UNIDOS;MICHIGAN;PONTIAC;PONTIAC;20200327
24927005005;ESTADOS UNIDOS;MICHIGAN;ROCHESTER HILLS;ROCHESTER HILLS;20200327
24927006006;ESTADOS UNIDOS;MICHIGAN;ROYAL OAK;ROYAL OAK;20200327
24927007007;ESTADOS UNIDOS;MICHIGAN;SOUTHFIELD;SOUTHFIELD;20200327
24927008008;ESTADOS UNIDOS;MICHIGAN;TROY;TROY;20200327
24927009009;ESTADOS UNIDOS;MICHIGAN;WATERFORD;WATERFORD;20200327
24927010010;ESTADOS UNIDOS;MICHIGAN;BATTLE CREEK;BATTLE CREEK;20200327
24927011011;ESTADOS UNIDOS;MICHIGAN;KALAMAZOO;KALAMAZOO;20200327
24927012012;ESTADOS UNIDOS;MICHIGAN;DEARBORN;DEARBORN;20200327
24927013013;ESTADOS UNIDOS;MICHIGAN;DEARBORN HEIGHTS;DEARBORN HEIGHTS;20200327
24927014014;ESTADOS UNIDOS;MICHIGAN;DETROIT;DETROIT;20200327
24927015015;ESTADOS UNIDOS;MICHIGAN;REDFORD;REDFORD;20200327
24927016016;ESTADOS UNIDOS;MICHIGAN;TAYLOR;TAYLOR;20200327
24927017017;ESTADOS UNIDOS;MICHIGAN;CLINTON;CLINTON;20200327
24927018018;ESTADOS UNIDOS;MICHIGAN;ST. CLAIR SHORES;ST. CLAIR SHORES;20200327
24927019019;ESTADOS UNIDOS;MICHIGAN;STERLING HEIGHTS;STERLING HEIGHTS;20200327
24927020020;ESTADOS UNIDOS;MICHIGAN;WARREN;WARREN;20200327
24927021021;ESTADOS UNIDOS;MICHIGAN;GRAND RAPIDS;GRAND RAPIDS;20200327
24927022022;ESTADOS UNIDOS;MICHIGAN;WYOMING;WYOMING;20200327
24927023023;ESTADOS UNIDOS;MICHIGAN;ANN ARBOR;ANN ARBOR;20200327
24927024024;ESTADOS UNIDOS;MICHIGAN;CANTON;CANTON;20200327
24927025025;ESTADOS UNIDOS;MICHIGAN;LIVONIA;LIVONIA;20200327
24927026026;ESTADOS UNIDOS;MICHIGAN;WESTLAND;WESTLAND;20200327
24927027027;ESTADOS UNIDOS;MICHIGAN;FLINT;FLINT;20200327
24927028028;ESTADOS UNIDOS;MICHIGAN;SAINTE MARIE;SAINTE MARIE;20200327
24927029029;ESTADOS UNIDOS;MICHIGAN;SAGINAW;SAGINAW;20200327
24928000000;ESTADOS UNIDOS;MINNESOTA;SAINT PAUL;SAINT PAUL;20200327
24928001001;ESTADOS UNIDOS;MINNESOTA;DULUTH;DULUTH;20200327
24928002002;ESTADOS UNIDOS;MINNESOTA;ST CLOUD;ST CLOUD;20200327
24928003003;ESTADOS UNIDOS;MINNESOTA;ROCHESTER;ROCHESTER;20200327
24928004004;ESTADOS UNIDOS;MINNESOTA;MINNEAPOLIS;MINNEAPOLIS;20200327
24928005005;ESTADOS UNIDOS;MINNESOTA;BROOKLYN PARK;BROOKLYN PARK;20200327
24928006006;ESTADOS UNIDOS;MINNESOTA;COON RAPIDS;COON RAPIDS;20200327
24928007007;ESTADOS UNIDOS;MINNESOTA;MAPLE GROVE;MAPLE GROVE;20200327
24928008008;ESTADOS UNIDOS;MINNESOTA;PLYMOUTH-MINNESOTA;PLYMOUTH;20200327
24928009009;ESTADOS UNIDOS;MINNESOTA;BLOOMINGTON;BLOOMINGTON;20200327
24928010010;ESTADOS UNIDOS;MINNESOTA;BURNSVILLE;BURNSVILLE;20200327
24928011011;ESTADOS UNIDOS;MINNESOTA;MINNETONKA;MINNETONKA;20200327
24929000000;ESTADOS UNIDOS;MISSISSIPPI;JACKSON;JACKSON;20200327
24929001001;ESTADOS UNIDOS;MISSISSIPPI;BILOXI;BILOXI;20200327
24929002002;ESTADOS UNIDOS;MISSISSIPPI;GULFPORT;GULFPORT;20200327
24929003003;ESTADOS UNIDOS;MISSISSIPPI;GREENVILLE;GREENVILLE;20200327
24929004004;ESTADOS UNIDOS;MISSISSIPPI;TUPELO;TUPELO;20200327
24930000000;ESTADOS UNIDOS;MISSOURI;JEFFERSON CITY;JEFFERSON CITY;20200327
24930001001;ESTADOS UNIDOS;MISSOURI;FLORISSANT;FLORISSANT;20200327
24930002002;ESTADOS UNIDOS;MISSOURI;ST. LOUIS;ST. LOUIS;20200327
24930003003;ESTADOS UNIDOS;MISSOURI;SPRINGFIELD-MISSOURI;SPRINGFIELD;20200327
24930004004;ESTADOS UNIDOS;MISSOURI;COLUMBIA-MISSOURI;COLUMBIA;20200327
24930005005;ESTADOS UNIDOS;MISSOURI;ST. CHARLES;ST. CHARLES;20200327
24930006006;ESTADOS UNIDOS;MISSOURI;ST. PETERS;ST. PETERS;20200327
24930007007;ESTADOS UNIDOS;MISSOURI;CLINTON-MISSOURI;CLINTON;20200327
24930008008;ESTADOS UNIDOS;MISSOURI;WARRENSBURG;WARRENSBURG;20200327
24930009009;ESTADOS UNIDOS;MISSOURI;INDEPENDENCE;INDEPENDENCE;20200327
24930010010;ESTADOS UNIDOS;MISSOURI;KANSAS CITY;KANSAS CITY;20200327
24930011011;ESTADOS UNIDOS;MISSOURI;LEES SUMMIT;LEES SUMMIT;20200327
24930012012;ESTADOS UNIDOS;MISSOURI;ST. JOSEPH;ST. JOSEPH;20200327
24931000000;ESTADOS UNIDOS;MONTANA;HELENA;HELENA;20200327
24931001001;ESTADOS UNIDOS;MONTANA;BILLINGS;BILLINGS;20200327
24931002002;ESTADOS UNIDOS;MONTANA;GREAT FALLS;GREAT FALLS;20200327
24931003003;ESTADOS UNIDOS;MONTANA;MISSOULA;MISSOULA;20200327
24932000000;ESTADOS UNIDOS;NEBRASKA;LINCOLN;LINCOLN;20200327
24932001001;ESTADOS UNIDOS;NEBRASKA;NORTH PLATTE;NORTH PLATTE;20200327
24932002002;ESTADOS UNIDOS;NEBRASKA;SCOTTSBLUFF;SCOTTSBLUFF;20200327
24932003003;ESTADOS UNIDOS;NEBRASKA;OMAHA;OMAHA;20200327
24933000000;ESTADOS UNIDOS;NEVADA;CARSON CITY;CARSON CITY;20200327
24933001001;ESTADOS UNIDOS;NEVADA;HENDERSON;HENDERSON;20200327
24933002002;ESTADOS UNIDOS;NEVADA;LAS VEGAS;LAS VEGAS;20200327
24933003003;ESTADOS UNIDOS;NEVADA;PARADISE;PARADISE;20200327
24933004004;ESTADOS UNIDOS;NEVADA;SPRING VALLEY;SPRING VALLEY;20200327
24933005005;ESTADOS UNIDOS;NEVADA;SUNRISE MANOR;SUNRISE MANOR;20200327
24933006006;ESTADOS UNIDOS;NEVADA;RENO;RENO;20200327
24933007007;ESTADOS UNIDOS;NEVADA;SPARKS;SPARKS;20200327
24934000000;ESTADOS UNIDOS;NEW JERSEY;TRENTON;TRENTON;20200327
24934001001;ESTADOS UNIDOS;NEW JERSEY;BAYONNE;BAYONNE;20200327
24934002002;ESTADOS UNIDOS;NEW JERSEY;JERSEY CITY;JERSEY CITY;20200327
24934003003;ESTADOS UNIDOS;NEW JERSEY;UNION CITY-NEW JERSEY;UNION CITY;20200327
24934004004;ESTADOS UNIDOS;NEW JERSEY;BRICK TOWNSHIP;BRICK TOWNSHIP;20200327
24934005005;ESTADOS UNIDOS;NEW JERSEY;EDISON;EDISON;20200327
24934006006;ESTADOS UNIDOS;NEW JERSEY;TOMS RIVER;TOMS RIVER;20200327
24934007007;ESTADOS UNIDOS;NEW JERSEY;CAMDEN;CAMDEN;20200327
24934008008;ESTADOS UNIDOS;NEW JERSEY;VINELAND;VINELAND;20200327
24934009009;ESTADOS UNIDOS;NEW JERSEY;ELIZABETH;ELIZABETH;20200327
24934010010;ESTADOS UNIDOS;NEW JERSEY;CLIFTON;CLIFTON;20200327
24934011011;ESTADOS UNIDOS;NEW JERSEY;EAST ORANGE;EAST ORANGE;20200327
24934012012;ESTADOS UNIDOS;NEW JERSEY;IRVINGTON;IRVINGTON;20200327
24934013013;ESTADOS UNIDOS;NEW JERSEY;NEWARK;NEWARK;20200327
24934014014;ESTADOS UNIDOS;NEW JERSEY;PASSAIC;PASSAIC;20200327
24934015015;ESTADOS UNIDOS;NEW JERSEY;PATERSON;PATERSON;20200327
24934016016;ESTADOS UNIDOS;NEW JERSEY;WAYNE;WAYNE;20200327
24935000000;ESTADOS UNIDOS;NEW YORK;ALBANY;ALBANY;20200327
24935001001;ESTADOS UNIDOS;NEW YORK;NEW YORK CITY;NEW YORK CITY;20200327
24935002002;ESTADOS UNIDOS;NEW YORK;MANHATTAN AREA;MANHATTAN AREA;20200327
24935003003;ESTADOS UNIDOS;NEW YORK;SYRACUSE;SYRACUSE;20200327
24935004004;ESTADOS UNIDOS;NEW YORK;UTICA-NEW YORK;UTICA;20200327
24935005005;ESTADOS UNIDOS;NEW YORK;HEMPSTEAD;HEMPSTEAD;20200327
24935006006;ESTADOS UNIDOS;NEW YORK;ALBANY-NEW YORK;ALBANY;20200327
24935007007;ESTADOS UNIDOS;NEW YORK;SCHENECTADY;SCHENECTADY;20200327
24935008008;ESTADOS UNIDOS;NEW YORK;ROCHESTER-NEW YORK;ROCHESTER;20200327
24935009009;ESTADOS UNIDOS;NEW YORK;ENDICOTT;ENDICOTT;20200327
24935010010;ESTADOS UNIDOS;NEW YORK;ITHACA;ITHACA;20200327
24935011011;ESTADOS UNIDOS;NEW YORK;BABYLON;BABYLON;20200327
24935012012;ESTADOS UNIDOS;NEW YORK;BRENTWOOD;BRENTWOOD;20200327
24935013013;ESTADOS UNIDOS;NEW YORK;BROOKHAVEN;BROOKHAVEN;20200327
24935014014;ESTADOS UNIDOS;NEW YORK;SOUTHAMPTON;SOUTHAMPTON;20200327
24935015015;ESTADOS UNIDOS;NEW YORK;BUFFALO;BUFFALO;20200327
24935016016;ESTADOS UNIDOS;NEW YORK;CHEEKTOWAGA;CHEEKTOWAGA;20200327
24935017017;ESTADOS UNIDOS;NEW YORK;NIAGARA FALLS;NIAGARA FALLS;20200327
24935018018;ESTADOS UNIDOS;NEW YORK;TONAWANDA;TONAWANDA;20200327
24935019019;ESTADOS UNIDOS;NEW YORK;CORNWALL;CORNWALL;20200327
24935020020;ESTADOS UNIDOS;NEW YORK;MONTGOMERY-NEW YORK;MONTGOMERY;20200327
24935021021;ESTADOS UNIDOS;NEW YORK;WOODSTOCK;WOODSTOCK;20200327
24935022022;ESTADOS UNIDOS;NEW YORK;MOUNT VERNON;MOUNT VERNON;20200327
24935023023;ESTADOS UNIDOS;NEW YORK;NEW ROCHELLE;NEW ROCHELLE;20200327
24935024024;ESTADOS UNIDOS;NEW YORK;WHITE PLAINS;WHITE PLAINS;20200327
24935025025;ESTADOS UNIDOS;NEW YORK;YONKERS;YONKERS;20200327
24936000000;ESTADOS UNIDOS;NEW HAMPSHIRE;CONCORD-NEW HAMPSHIRE;CONCORD;20200327
24936001001;ESTADOS UNIDOS;NEW HAMPSHIRE;MANCHESTER;MANCHESTER;20200327
24936002002;ESTADOS UNIDOS;NEW HAMPSHIRE;NASHUA;NASHUA;20200327
24937000000;ESTADOS UNIDOS;NEW MEXICO;SANTA FE;SANTA FE;20200327
24937001001;ESTADOS UNIDOS;NEW MEXICO;ALBUQUERQUE;ALBUQUERQUE;20200327
24937002002;ESTADOS UNIDOS;NEW MEXICO;FARMINGTON;FARMINGTON;20200327
24937003003;ESTADOS UNIDOS;NEW MEXICO;GALLUP;GALLUP;20200327
24937004004;ESTADOS UNIDOS;NEW MEXICO;ALAMOGORDO;ALAMOGORDO;20200327
24937005005;ESTADOS UNIDOS;NEW MEXICO;LAS CRUCES;LAS CRUCES;20200327
24937006006;ESTADOS UNIDOS;NEW MEXICO;RIO RANCHO;RIO RANCHO;20200327
24938000000;ESTADOS UNIDOS;OHIO;COLUMBUS-OHIO;COLUMBUS;20200327
24938001001;ESTADOS UNIDOS;OHIO;CLEVELAND;CLEVELAND;20200327
24938002002;ESTADOS UNIDOS;OHIO;EUCLID;EUCLID;20200327
24938003003;ESTADOS UNIDOS;OHIO;LAKEWOOD-OHIO;LAKEWOOD;20200327
24938004004;ESTADOS UNIDOS;OHIO;PARMA;PARMA;20200327
24938005005;ESTADOS UNIDOS;OHIO;AKRON;AKRON;20200327
24938006006;ESTADOS UNIDOS;OHIO;CANTON-OHIO;CANTON;20200327
16973124000;COLOMBIA;TOLIMA;CAJAMARCA;CAJAMARCA;20200327
16973124001;COLOMBIA;TOLIMA;CAJAMARCA;ANAIME;20200327
16973148000;COLOMBIA;TOLIMA;CARMEN APICALA;CARMEN DE APICALA;20200327
16973152000;COLOMBIA;TOLIMA;CASABIANCA;CASABIANCA;20200327
16973152002;COLOMBIA;TOLIMA;CASABIANCA;SAN JERONIMO;20200327
16973168000;COLOMBIA;TOLIMA;CHAPARRAL;CHAPARRAL;20200327
16973168004;COLOMBIA;TOLIMA;CHAPARRAL;EL LIMON;20200327
16973168005;COLOMBIA;TOLIMA;CHAPARRAL;LA MARINA;20200327
16973168006;COLOMBIA;TOLIMA;CHAPARRAL;LA PROFUNDA;20200327
16973168007;COLOMBIA;TOLIMA;CHAPARRAL;SAN JOSE DE LAS HERMOSAS;20200327
16973168013;COLOMBIA;TOLIMA;CHAPARRAL;LA VIRGINIA BAJA;20200327
16973168015;COLOMBIA;TOLIMA;CHAPARRAL;SAN BARTOLOME DE AMOYA;20200327
16973168016;COLOMBIA;TOLIMA;CHAPARRAL;RISARALDA CALARMA;20200327
16973168018;COLOMBIA;TOLIMA;CHAPARRAL;HATO VIEJO;20200327
16973200000;COLOMBIA;TOLIMA;COELLO;COELLO;20200327
16973200001;COLOMBIA;TOLIMA;COELLO;GUALANDAY;20200327
16973200002;COLOMBIA;TOLIMA;COELLO;LA BARRIALOSA;20200327
16973200003;COLOMBIA;TOLIMA;COELLO;LLANO DE LA VIRGEN;20200327
16973200004;COLOMBIA;TOLIMA;COELLO;POTRERILLO;20200327
16973200005;COLOMBIA;TOLIMA;COELLO;VEGA LOS PADRES;20200327
16973200006;COLOMBIA;TOLIMA;COELLO;CAIMITO;20200327
16973200008;COLOMBIA;TOLIMA;COELLO;CHAGUALA AFUERA;20200327
16973200009;COLOMBIA;TOLIMA;COELLO;CUNIRA;20200327
16973200010;COLOMBIA;TOLIMA;COELLO;DOSQUEBRADAS;20200327
16973200011;COLOMBIA;TOLIMA;COELLO;LA ARENOSA;20200327
16973200012;COLOMBIA;TOLIMA;COELLO;LA SALINA;20200327
16973200013;COLOMBIA;TOLIMA;COELLO;LUCHA ADENTRO;20200327
16973200014;COLOMBIA;TOLIMA;COELLO;LUCHA AFUERA;20200327
16973200015;COLOMBIA;TOLIMA;COELLO;SANTA BARBARA;20200327
16973200016;COLOMBIA;TOLIMA;COELLO;VINDI;20200327
16973200017;COLOMBIA;TOLIMA;COELLO;CALABOZO;20200327
16973217000;COLOMBIA;TOLIMA;COYAIMA;COYAIMA;20200327
16973217001;COLOMBIA;TOLIMA;COYAIMA;CASTILLA;20200327
16973217003;COLOMBIA;TOLIMA;COYAIMA;MESAS SAN JUAN;20200327
16973217004;COLOMBIA;TOLIMA;COYAIMA;SANTA MARTA;20200327
16973217005;COLOMBIA;TOLIMA;COYAIMA;TOTARCO DINDE;20200327
16973217011;COLOMBIA;TOLIMA;COYAIMA;GUAYAQUIL;20200327
16973226000;COLOMBIA;TOLIMA;CUNDAY;CUNDAY;20200327
16973226001;COLOMBIA;TOLIMA;CUNDAY;LA AURORA;20200327
16973226002;COLOMBIA;TOLIMA;CUNDAY;SAN PABLO;20200327
16973226003;COLOMBIA;TOLIMA;CUNDAY;TRES ESQUINAS;20200327
16973226004;COLOMBIA;TOLIMA;CUNDAY;VALENCIA;20200327
16973226005;COLOMBIA;TOLIMA;CUNDAY;VARSOVIA;20200327
16976364022;COLOMBIA;VALLE DEL CAUCA;JAMUNDI;EL GUAVAL;20200327
16976364023;COLOMBIA;VALLE DEL CAUCA;JAMUNDI;EL TRIUNFO;20200327
16976377000;COLOMBIA;VALLE DEL CAUCA;LA CUMBRE;LA CUMBRE;20200327
16976377001;COLOMBIA;VALLE DEL CAUCA;LA CUMBRE;BITACO;20200327
16976377002;COLOMBIA;VALLE DEL CAUCA;LA CUMBRE;LA MARIA;20200327
16976377003;COLOMBIA;VALLE DEL CAUCA;LA CUMBRE;LOMITAS;20200327
16976377004;COLOMBIA;VALLE DEL CAUCA;LA CUMBRE;PAVAS;20200327
16976377005;COLOMBIA;VALLE DEL CAUCA;LA CUMBRE;PUENTE PALO;20200327
16976377008;COLOMBIA;VALLE DEL CAUCA;LA CUMBRE;ARBOLEDAS;20200327
16976377009;COLOMBIA;VALLE DEL CAUCA;LA CUMBRE;JIGUALES;20200327
16976377010;COLOMBIA;VALLE DEL CAUCA;LA CUMBRE;PAVITAS;20200327
16976377011;COLOMBIA;VALLE DEL CAUCA;LA CUMBRE;TRES ESQUINAS;20200327
16976400000;COLOMBIA;VALLE DEL CAUCA;LA UNION-VALLE DEL CAUCA;LA UNION;20200327
16976400001;COLOMBIA;VALLE DEL CAUCA;LA UNION-VALLE DEL CAUCA;CORCEGA;20200327
16976400002;COLOMBIA;VALLE DEL CAUCA;LA UNION-VALLE DEL CAUCA;EL LINDERO;20200327
16976400003;COLOMBIA;VALLE DEL CAUCA;LA UNION-VALLE DEL CAUCA;LA AGUADA;20200327
16976400004;COLOMBIA;VALLE DEL CAUCA;LA UNION-VALLE DEL CAUCA;LA DESPENSA;20200327
16976400005;COLOMBIA;VALLE DEL CAUCA;LA UNION-VALLE DEL CAUCA;QUEBRADAGRANDE;20200327
16976400006;COLOMBIA;VALLE DEL CAUCA;LA UNION-VALLE DEL CAUCA;SAN LUIS;20200327
16976400008;COLOMBIA;VALLE DEL CAUCA;LA UNION-VALLE DEL CAUCA;SABANAZO;20200327
16976400009;COLOMBIA;VALLE DEL CAUCA;LA UNION-VALLE DEL CAUCA;CAMPO ALEGRE;20200327
16976400010;COLOMBIA;VALLE DEL CAUCA;LA UNION-VALLE DEL CAUCA;EL GUASIMO;20200327
16976400011;COLOMBIA;VALLE DEL CAUCA;LA UNION-VALLE DEL CAUCA;EL LUCERO;20200327
16976400012;COLOMBIA;VALLE DEL CAUCA;LA UNION-VALLE DEL CAUCA;LA CAMPESINA;20200327
16976400013;COLOMBIA;VALLE DEL CAUCA;LA UNION-VALLE DEL CAUCA;PAJARO DE ORO;20200327
16976400014;COLOMBIA;VALLE DEL CAUCA;LA UNION-VALLE DEL CAUCA;SAN MIGUEL;20200327
16976403000;COLOMBIA;VALLE DEL CAUCA;LA VICTORIA-VALLE DEL CAUCA;LA VICTORIA;20200327
16976403003;COLOMBIA;VALLE DEL CAUCA;LA VICTORIA-VALLE DEL CAUCA;HOLGUIN;20200327
16976403004;COLOMBIA;VALLE DEL CAUCA;LA VICTORIA-VALLE DEL CAUCA;MIRAVALLES;20200327
16976403005;COLOMBIA;VALLE DEL CAUCA;LA VICTORIA-VALLE DEL CAUCA;RIVERALTA;20200327
16976403006;COLOMBIA;VALLE DEL CAUCA;LA VICTORIA-VALLE DEL CAUCA;SAN JOSE;20200327
16976403007;COLOMBIA;VALLE DEL CAUCA;LA VICTORIA-VALLE DEL CAUCA;SAN PEDRO;20200327
16976403009;COLOMBIA;VALLE DEL CAUCA;LA VICTORIA-VALLE DEL CAUCA;TAGUALES;20200327
16976497000;COLOMBIA;VALLE DEL CAUCA;OBANDO;OBANDO;20200327
16976497001;COLOMBIA;VALLE DEL CAUCA;OBANDO;CRUCES;20200327
16976497002;COLOMBIA;VALLE DEL CAUCA;OBANDO;EL CHUZO;20200327
16976497003;COLOMBIA;VALLE DEL CAUCA;OBANDO;JUAN DIAZ;20200327
16976497005;COLOMBIA;VALLE DEL CAUCA;OBANDO;MOLINA;20200327
16976497006;COLOMBIA;VALLE DEL CAUCA;OBANDO;PUERTO SAMARIA;20200327
16976497007;COLOMBIA;VALLE DEL CAUCA;OBANDO;SAN ISIDRO;20200327
16976497008;COLOMBIA;VALLE DEL CAUCA;OBANDO;VILLA RODAS;20200327
16976520000;COLOMBIA;VALLE DEL CAUCA;PALMIRA;PALMIRA;20200327
16976520001;COLOMBIA;VALLE DEL CAUCA;PALMIRA;AGUACLARA;20200327
16973226007;COLOMBIA;TOLIMA;CUNDAY;BUENAVISTA;20200327
16973226008;COLOMBIA;TOLIMA;CUNDAY;EL REVES;20200327
16973226009;COLOMBIA;TOLIMA;CUNDAY;LA VICTORIA;20200327
16973236000;COLOMBIA;TOLIMA;DOLORES;DOLORES;20200327
16973236001;COLOMBIA;TOLIMA;DOLORES;AMBICA;20200327
16973236002;COLOMBIA;TOLIMA;DOLORES;BERMEJO;20200327
16973236003;COLOMBIA;TOLIMA;DOLORES;EL CARMEN;20200327
16973236004;COLOMBIA;TOLIMA;DOLORES;RIONEGRO;20200327
16973236005;COLOMBIA;TOLIMA;DOLORES;SAN ANDRES;20200327
16973236006;COLOMBIA;TOLIMA;DOLORES;SAN JOSE;20200327
16973236007;COLOMBIA;TOLIMA;DOLORES;LOS LLANITOS;20200327
16973236009;COLOMBIA;TOLIMA;DOLORES;PALOS ALTOS;20200327
16973236010;COLOMBIA;TOLIMA;DOLORES;LA SOLEDAD;20200327
16973236011;COLOMBIA;TOLIMA;DOLORES;SAN PEDRO;20200327
16973268000;COLOMBIA;TOLIMA;ESPINAL;ESPINAL;20200327
16973268001;COLOMBIA;TOLIMA;ESPINAL;CHICORAL;20200327
16973268003;COLOMBIA;TOLIMA;ESPINAL;SAN FRANCISCO;20200327
16973270000;COLOMBIA;TOLIMA;FALAN;FALAN;20200327
16973270001;COLOMBIA;TOLIMA;FALAN;FRIAS;20200327
16973270004;COLOMBIA;TOLIMA;FALAN;PIEDECUESTA;20200327
16973275000;COLOMBIA;TOLIMA;FLANDES;FLANDES;20200327
16973275001;COLOMBIA;TOLIMA;FLANDES;EL COLEGIO;20200327
16973275002;COLOMBIA;TOLIMA;FLANDES;TOPACIO;20200327
16973275003;COLOMBIA;TOLIMA;FLANDES;ALFONSO LOPEZ;20200327
16973275004;COLOMBIA;TOLIMA;FLANDES;CAMALA;20200327
16973275005;COLOMBIA;TOLIMA;FLANDES;PARADERO I;20200327
16973275006;COLOMBIA;TOLIMA;FLANDES;PARADERO II (TARQUI);20200327
16973275007;COLOMBIA;TOLIMA;FLANDES;PUERTA BLANCA;20200327
16973275008;COLOMBIA;TOLIMA;FLANDES;PARAISO;20200327
16973283000;COLOMBIA;TOLIMA;FRESNO;FRESNO;20200327
16973283001;COLOMBIA;TOLIMA;FRESNO;BETANIA;20200327
16973283003;COLOMBIA;TOLIMA;FRESNO;EL TABLAZO;20200327
16973283004;COLOMBIA;TOLIMA;FRESNO;LA AGUADITA;20200327
16973283008;COLOMBIA;TOLIMA;FRESNO;SAN BERNARDO;20200327
16973283009;COLOMBIA;TOLIMA;FRESNO;AGUA CLARAS;20200327
16973283010;COLOMBIA;TOLIMA;FRESNO;CAMPEON;20200327
16973283011;COLOMBIA;TOLIMA;FRESNO;PIEDRA GRANDE;20200327
16973283012;COLOMBIA;TOLIMA;FRESNO;BRISAS DEL GUALI;20200327
16973319000;COLOMBIA;TOLIMA;GUAMO;GUAMO;20200327
16973319001;COLOMBIA;TOLIMA;GUAMO;CERROGORDO;20200327
16973319002;COLOMBIA;TOLIMA;GUAMO;LA CHAMBA;20200327
16973319004;COLOMBIA;TOLIMA;GUAMO;RINCON SANTO;20200327
16973319005;COLOMBIA;TOLIMA;GUAMO;CHIPUELO ORIENTE;20200327
16973319008;COLOMBIA;TOLIMA;GUAMO;GUAMAL;20200327
16976520002;COLOMBIA;VALLE DEL CAUCA;PALMIRA;AMAIME;20200327
16976520003;COLOMBIA;VALLE DEL CAUCA;PALMIRA;AYACUCHO;20200327
16976520004;COLOMBIA;VALLE DEL CAUCA;PALMIRA;BARRANCAS;20200327
16976520005;COLOMBIA;VALLE DEL CAUCA;PALMIRA;BOLO ALIZAL;20200327
16976520006;COLOMBIA;VALLE DEL CAUCA;PALMIRA;BOLO LA ITALIA;20200327
16976520007;COLOMBIA;VALLE DEL CAUCA;PALMIRA;BOLO SAN ISIDRO;20200327
16976520008;COLOMBIA;VALLE DEL CAUCA;PALMIRA;BOYACA;20200327
16976520009;COLOMBIA;VALLE DEL CAUCA;PALMIRA;CALUCE-PLAN VIVIENDA GUAYABOS;20200327
16976520010;COLOMBIA;VALLE DEL CAUCA;PALMIRA;CAUCASECO;20200327
16976520011;COLOMBIA;VALLE DEL CAUCA;PALMIRA;COMBIA;20200327
16976520012;COLOMBIA;VALLE DEL CAUCA;PALMIRA;CORONADO;20200327
16976520013;COLOMBIA;VALLE DEL CAUCA;PALMIRA;CHONTADURO;20200327
16976520014;COLOMBIA;VALLE DEL CAUCA;PALMIRA;GUANABANAL;20200327
16976520015;COLOMBIA;VALLE DEL CAUCA;PALMIRA;GUAYABAL;20200327
16976520016;COLOMBIA;VALLE DEL CAUCA;PALMIRA;JUANCHITO;20200327
16976520017;COLOMBIA;VALLE DEL CAUCA;PALMIRA;LA ACEQUIA;20200327
16976520018;COLOMBIA;VALLE DEL CAUCA;PALMIRA;LA HERRADURA;20200327
16976520019;COLOMBIA;VALLE DEL CAUCA;PALMIRA;LA QUISQUINA;20200327
16976520020;COLOMBIA;VALLE DEL CAUCA;PALMIRA;LA TORRE;20200327
16976520021;COLOMBIA;VALLE DEL CAUCA;PALMIRA;LA ZAPATA;20200327
